First Author,id,PubMed ID,Publication date,Journal,Title,Trait(s),Reported trait,N,Ncase,Ncontrol,file,source,chr,pos,rsid,a1,a0,beta,or,beta_se,p,Nsnp,Nca,Nco,af,chi2,se,int_all,int_se_all,h2_ldsc_all,h2_ldsc_se_all,slope_qc,M_or,M_m,M_qc,M_ldpred,k,h2_est,p_est,int,int_se,h2,h2_se,status
NA,GA3398,31427789,2019,NA,NA,Leg pain on walking,Leg pain on walking,128030,27972,100058,https://atlas.ctglab.nl/ukb2_sumstats/f.4728.0.0_logistic.EUR.sumstats.MACfilt.txt.gz,GWASAtlas,2,3,16,4,13,NA,7,8,12,NA,NA,NA,14,0.4931749431238944,log_or,1.0175620610434803,0.00420199178286845,0.0707061387735054,0.006662159644349707,2,9575152,1075356,1063998,1004662,30,0.07304472362535847,0.007070435132719189,1.025804460798291,0.00818688076757411,0.06373166627926397,0.00674324801721813,Completed
NA,GA3399,31427789,2019,NA,NA,Tinnitus,Tinnitus,126851,NA,NA,https://atlas.ctglab.nl/ukb2_sumstats/f.4803.0.0_res.EUR.sumstats.MACfilt.txt.gz,GWASAtlas,2,3,16,4,13,7,NA,8,12,NA,NA,NA,14,0.5012759183775652,beta,1.0139089983834324,0.00427086083757316,0.06478799012018288,0.004792168391757667,1.1411547696605204,9567039,1075356,1063253,1003964,30,0.058609732453872423,0.0071489447940786925,1.0148578777539357,0.00892440448144681,0.05657813864057241,0.004918665568139773,Completed
NA,GA3400,31427789,2019,NA,NA,Noisy workplace,Noisy workplace,128091,NA,NA,https://atlas.ctglab.nl/ukb2_sumstats/f.4825.0.0_res.EUR.sumstats.MACfilt.txt.gz,GWASAtlas,2,3,16,4,13,7,NA,8,12,NA,NA,NA,14,0.49780793736443085,beta,1.032727917228908,0.004258922353516772,0.044066404011965314,0.0051132364788489286,0.9634438497421838,9575152,1075356,1063250,1003964,30,0.051713596145592663,0.007641306264180962,1.039166617753532,0.00788234795451851,0.03807910748344012,0.004608729896560902,Completed
NA,GA3401,31427789,2019,NA,NA,Loud music exposure frequency,Loud music exposure frequency,127474,NA,NA,https://atlas.ctglab.nl/ukb2_sumstats/f.4836.0.0_res.EUR.sumstats.MACfilt.txt.gz,GWASAtlas,2,3,16,4,13,7,NA,8,12,NA,NA,NA,14,0.47732592733064466,beta,1.010940712712159,0.00439909905863609,0.02986746425403399,0.004428673991685355,0.7151867839289805,9572429,1075356,1063244,1003954,26,0.02985490225211735,0.004993150069057744,1.0141883518285542,0.007908180829658188,0.02574763114856591,0.00439082042433214,Completed
NA,GA3405,31427789,2019,NA,NA,Fluid intelligence test - FI7 : synonym,Fluid intelligence test - FI7 : synonym,89892,78651,11241,https://atlas.ctglab.nl/ukb2_sumstats/f.5001.0.0_logistic.EUR.sumstats.MACfilt.txt.gz,GWASAtlas,2,3,16,4,13,NA,7,8,12,NA,NA,NA,14,0.48547772624744534,log_or,1.023093447424437,0.00447774971205136,0.11144507074060654,0.015338361088859876,2,9311462,1075350,1062830,1003530,28,0.13350327395165468,0.006088570653440676,1.019804819902621,0.008636212040804,0.11430766874627567,0.015868882111642613,Completed
NA,GA3407,31427789,2019,NA,NA,Number of older siblings,Number of older siblings,111284,NA,NA,https://atlas.ctglab.nl/ukb2_sumstats/f.5057.0.0_res.EUR.sumstats.MACfilt.txt.gz,GWASAtlas,2,3,16,4,13,7,NA,8,12,NA,NA,NA,14,0.5010115394215755,beta,1.0807199029740053,0.0044013483678503875,0.018071928467479098,0.005055815997290201,1.3292126587276618,9465132,1075356,1063256,1003965,23,0.05461703296055819,0.0079674763273632,1.0855702470366815,0.007661868503512677,0.014315224516058073,0.0044733355830160375,Completed
NA,GA3408,31427789,2019,NA,NA,Average weekly intake of other alcoholic drinks,Alcohol intake,91288,NA,NA,https://atlas.ctglab.nl/ukb2_sumstats/f.5364.0.0_res.EUR.sumstats.MACfilt.txt.gz,GWASAtlas,2,3,16,4,13,7,NA,8,12,NA,NA,NA,14,0.40956094677379273,beta,0.9927755743735075,0.004660500056916732,0.006142829555893262,0.005928741324169269,0.4888730266594685,9321388,1075350,1060300,NA,NA,NA,NA,NA,NA,NA,NA,Error in LDpred2
NA,GA3409,31427789,2019,NA,NA,Education - Qualifications,Educational attainment,318526,NA,NA,https://atlas.ctglab.nl/ukb2_sumstats/f.6138.0.0_res.EUR.sumstats.MACfilt.txt.gz,GWASAtlas,2,3,16,4,13,7,NA,8,12,NA,NA,NA,14,0.7190064177798052,beta,1.252786894880521,0.0073596765234831465,0.13261108407596434,0.00499375597254903,1.5020472022160998,10415538,1075357,1063217,1003945,30,0.17748967950699526,0.03709722580708829,1.3271223420213683,0.01937471810089232,0.10060380028575341,0.004455590681187299,Completed
NA,GA3410,31427789,2019,NA,NA,Interpolated Year when non-cancer illness first diagnosed,Interpolated Year when non-cancer illness first diagnosed,277734,NA,NA,https://atlas.ctglab.nl/ukb2_sumstats/f.20008.0.0_res.EUR.sumstats.MACfilt.txt.gz,GWASAtlas,2,3,16,4,13,7,NA,8,12,NA,NA,NA,14,0.48584527577009706,beta,1.0159413017742895,0.004508811061396918,0.02193815631986331,0.002598967370485747,14.267758126325493,10277566,1075357,1063213,1003959,30,0.022978995656484976,0.0038399390832176174,1.004698972263273,0.008311143297871665,0.024248828890793096,0.0024743246838637113,Completed
NA,GA3411,31427789,2019,NA,NA,Interpolated Age of participant when non-cancer illness first diagnosed,Interpolated Age of participant when non-cancer illness first diagnosed,277734,NA,NA,https://atlas.ctglab.nl/ukb2_sumstats/f.20009.0.0_res.EUR.sumstats.MACfilt.txt.gz,GWASAtlas,2,3,16,4,13,7,NA,8,12,NA,NA,NA,14,0.48588081928121774,beta,1.0160897372059605,0.004512035812533893,0.021903958914011663,0.0025996218266083142,14.267718527632915,10277566,1075357,1063214,1003960,30,0.022946830522664725,0.003803486918139254,1.0046584518846065,0.00829004084646753,0.024296915130329083,0.0024774494123218477,Completed
NA,GA3412,31427789,2019,NA,NA,Sitting height,Sitting height,385393,NA,NA,https://atlas.ctglab.nl/ukb2_sumstats/f.20015.0.0_res.EUR.sumstats.MACfilt.txt.gz,GWASAtlas,2,3,16,4,13,7,NA,8,12,NA,NA,NA,14,0.8747871988857482,beta,1.4539858121256868,0.01639792097369644,0.3666010097295747,0.01881076340574354,3.6125313701104353,10599054,1075357,1063215,1003952,30,0.42344146194228716,0.025473496852452607,1.6272716295409417,0.04711847466716318,0.29353347291430487,0.01499008084490872,Completed
NA,GA3413,31427789,2019,NA,NA,Fluid intelligence score,Intelligence,125935,NA,NA,https://atlas.ctglab.nl/ukb2_sumstats/f.20016.0.0_res.EUR.sumstats.MACfilt.txt.gz,GWASAtlas,2,3,16,4,13,7,NA,8,12,NA,NA,NA,14,0.6226423138062058,beta,1.1169638780329643,0.0055704693724103055,0.2421437180123087,0.010367773993839719,2.0719032254500847,9561902,1075356,1063250,1003971,30,0.2715276087157612,0.022217785833182457,1.1263027991580017,0.014823686424411016,0.20894876730900738,0.010176511720398672,Completed
NA,GA3415,31427789,2019,NA,NA,Reaction time test - Mean time to correctly identify matches,Reaction time,383748,NA,NA,https://atlas.ctglab.nl/ukb2_sumstats/f.20023.0.0_res.EUR.sumstats.MACfilt.txt.gz,GWASAtlas,2,3,16,4,13,7,NA,8,12,NA,NA,NA,14,0.6129967450141329,beta,1.1360882179453171,0.006213438485732719,0.07397052901467972,0.0029516186880976488,107.52894027443502,10599054,1075357,1063202,1003942,30,0.08876717858854495,0.02426538018423985,1.1527115227154607,0.016964501806597355,0.0629555437255835,0.00315718048180678,Completed
NA,GA3416,31427789,2019,NA,NA,Bipolar and major depression status,Bipolar/Major depression,93296,25873,67423,https://atlas.ctglab.nl/ukb2_sumstats/f.20126.0.0_logistic.EUR.sumstats.MACfilt.txt.gz,GWASAtlas,2,3,16,4,13,NA,7,8,12,NA,NA,NA,14,0.4889508920436661,log_or,1.0123940962001345,0.004484602478638832,0.08072799465461855,0.007807072697403672,2,9337888,1075351,1064386,1005069,30,0.07709140690366142,0.006338384317740843,1.0127458057503071,0.007533207838005981,0.07363851574625999,0.006839842080102553,Completed
NA,GA3417,31427789,2019,NA,NA,Neuroticism score,Neuroticism,312740,NA,NA,https://atlas.ctglab.nl/ukb2_sumstats/f.20127.0.0_res.EUR.sumstats.MACfilt.txt.gz,GWASAtlas,2,3,16,4,13,7,NA,8,12,NA,NA,NA,14,0.5987357782338447,beta,1.0700376142487698,0.0056889822800615655,0.11586621552391037,0.00411945847156719,3.174520573180566,10399545,1075357,1063191,1003947,30,0.11122878118621655,0.01881679156358891,1.0759526961283301,0.024871881768363246,0.101907965570721,0.0051033421139332685,Completed
NA,GA3418,31427789,2019,NA,NA,Fluid intelligence test - Number of fluid intelligence questions attempted within time limit,Fluid intelligence test - Number of fluid intelligence questions attempted within time limit,125935,NA,NA,https://atlas.ctglab.nl/ukb2_sumstats/f.20128.0.0_res.EUR.sumstats.MACfilt.txt.gz,GWASAtlas,2,3,16,4,13,7,NA,8,12,NA,NA,NA,14,0.551655041269226,beta,1.0653990191958866,0.004897400477775323,0.1281144078515233,0.007469510351396491,2.0331515316607405,9561902,1075356,1063255,1003974,30,0.14096515671893853,0.015075629844961237,1.0750046372346063,0.010311834118944777,0.10971843322394348,0.007160734166669156,Completed
NA,GA3419,31427789,2019,NA,NA,Pairs matching test - Number of correct matches in round,Pairs matching test - Number of correct matches in round,95708,NA,NA,https://atlas.ctglab.nl/ukb2_sumstats/f.20131.0.0_res.EUR.sumstats.MACfilt.txt.gz,GWASAtlas,2,3,16,4,13,7,NA,8,12,NA,NA,NA,14,0.46254512270108517,beta,0.9967550836287826,0.003857501027505431,0.005469492107092594,0.004076701007342932,0.4600586720243701,9354853,1075351,1063293,1003985,4,0.0022089330233682493,0.0015091676544226648,0.9893095497670158,0.006249066083269778,0.008064217564343917,0.0043273581323781205,Completed
NA,GA3420,31427789,2019,NA,NA,Pairs matching test - Number of incorrect matches in round,Pairs matching test - Number of incorrect matches in round,95708,NA,NA,https://atlas.ctglab.nl/ukb2_sumstats/f.20132.0.0_res.EUR.sumstats.MACfilt.txt.gz,GWASAtlas,2,3,16,4,13,7,NA,8,12,NA,NA,NA,14,0.4702949994226726,beta,1.0018425012839736,0.0046435118952161125,0.02851069298720318,0.005381743524963773,1.3033893487808552,9354853,1075351,1063292,1003990,23,0.023328893571093894,0.0037332368054885266,0.9929712081339104,0.007504152558055903,0.03199065944919447,0.0054549143486534645,Completed
NA,GA3421,31427789,2019,NA,NA,Pairs matching test - Time to complete round,Pairs matching test - Time to complete round,93074,NA,NA,https://atlas.ctglab.nl/ukb2_sumstats/f.20133.0.0_res.EUR.sumstats.MACfilt.txt.gz,GWASAtlas,2,3,16,4,13,7,NA,8,12,NA,NA,NA,14,0.4818917129110082,beta,1.0138597462117946,0.003933761878784019,0.04547266232999218,0.005694466955160241,10650.902646962793,9336150,1075350,1063269,1003969,28,0.04582625935546084,0.0049326996630538675,1.0109156116256393,0.007635576314770652,0.043904993317589215,0.005953897078152574,Completed
NA,GA3422,31427789,2019,NA,NA,Trail making test - Duration to complete numeric path (trail #1),Trail making test - Duration to complete numeric path (trail #1),84261,NA,NA,https://atlas.ctglab.nl/ukb2_sumstats/f.20156.0.0_res.EUR.sumstats.MACfilt.txt.gz,GWASAtlas,2,3,16,4,13,7,NA,8,12,NA,NA,NA,14,0.47611036820069985,beta,1.0150804163685048,0.003979715805058312,0.03973056532837704,0.005570488759580697,14.175281161361237,9267643,1075349,1063281,1003973,23,0.046278156199219864,0.004708319414908149,1.0094849808716062,0.00883889101977128,0.04317508636768547,0.006918672226364885,Completed
NA,GA3423,31427789,2019,NA,NA,Trail making test - Duration to complete alphanumeric path (trail #2),Trail making test - Duration to complete alphanumeric path (trail #2),84259,NA,NA,https://atlas.ctglab.nl/ukb2_sumstats/f.20157.0.0_res.EUR.sumstats.MACfilt.txt.gz,GWASAtlas,2,3,16,4,13,7,NA,8,12,NA,NA,NA,14,0.508702849664188,beta,1.0321578925126074,0.004854874530961328,0.11237276719730982,0.00842554516902943,23.50836394983923,9267643,1075349,1063270,1003965,30,0.11643043576365417,0.008606732642400432,1.0170453304105727,0.010314130767074239,0.11299429537701869,0.009070494225550976,Completed
NA,GA3424,31427789,2019,NA,NA,Symbol digit substitution test - Number of symbol digit matches made correctly,Symbol digit substitution test - Number of symbol digit matches made correctly,95669,NA,NA,https://atlas.ctglab.nl/ukb2_sumstats/f.20159.0.0_res.EUR.sumstats.MACfilt.txt.gz,GWASAtlas,2,3,16,4,13,7,NA,8,12,NA,NA,NA,14,0.5194693381570527,beta,1.0350778677341963,0.005133191584193359,0.12015997004157898,0.008622984184062776,4.60152916241259,9354853,1075351,1063256,1003961,30,0.12159278159073089,0.010429120688655327,1.0321379363607068,0.00943411590403633,0.10891240921226951,0.008282151139469143,Completed
NA,GA3425,31427789,2019,NA,NA,Ever smoked,Ever vs never smokers,385013,235095,149918,https://atlas.ctglab.nl/ukb2_sumstats/f.20160.0.0_logistic.EUR.sumstats.MACfilt.txt.gz,GWASAtlas,2,3,16,4,13,NA,7,8,12,NA,NA,NA,14,0.595176557663388,log_or,1.0819102400986564,0.005468300821515678,0.08329499191282458,0.0032875945973860387,2,10599054,1075357,1064117,1004835,30,0.08540950856667193,0.018743393996868085,1.0990886105070001,0.014193938217915762,0.0711149991625397,0.0036676986229171875,Completed
NA,GA3427,31427789,2019,NA,NA,Fluid intelligence test - FI4 : positional arithmetic,Fluid intelligence test - FI4 : positional arithmetic,98875,88101,10774,https://atlas.ctglab.nl/ukb2_sumstats/f.20171.0.0_logistic.EUR.sumstats.MACfilt.txt.gz,GWASAtlas,2,3,16,4,13,NA,7,8,12,NA,NA,NA,14,0.47490191776622437,log_or,1.0098661302488092,0.004206997292658117,0.0792129220526585,0.013918260441833865,2,9377412,1075353,1062788,1003468,9,0.0759812663540418,0.0033738302203068743,1.0119884542043962,0.007132844977936112,0.07244802438275534,0.013681229498028177,Completed
NA,GA3431,31427789,2019,NA,NA,Fluid intelligence test - Fluid intelligence score,Fluid intelligence test - Fluid intelligence score,99739,NA,NA,https://atlas.ctglab.nl/ukb2_sumstats/f.20191.0.0_res.EUR.sumstats.MACfilt.txt.gz,GWASAtlas,2,3,16,4,13,7,NA,8,12,NA,NA,NA,14,0.5527350591715977,beta,1.0481996644921696,0.004744536300519004,0.18373125541338056,0.009323829764484226,1.979990429709284,9382912,1075353,1063260,1003967,30,0.18404935056315336,0.013599449790376469,1.043220881946409,0.012355951521145474,0.16631216582484556,0.009512186270737705,Completed
NA,GA3432,31427789,2019,NA,NA,Symbol digit substitution test - Number of symbol digit matches attempted,Symbol digit substitution test - Number of symbol digit matches attempted,95669,NA,NA,https://atlas.ctglab.nl/ukb2_sumstats/f.20195.0.0_res.EUR.sumstats.MACfilt.txt.gz,GWASAtlas,2,3,16,4,13,7,NA,8,12,NA,NA,NA,14,0.5255435424820097,beta,1.0376508052939697,0.004999951895334261,0.1351530954320709,0.008923914745054657,4.211946286786055,9354853,1075351,1063261,1003967,30,0.13634010971142352,0.011402691047134546,1.038355165379688,0.010748429144761899,0.11953526702417386,0.009071849201170823,Completed
NA,GA3433,31427789,2019,NA,NA,Symbol digit substitution test - Duration to entering value,Symbol digit substitution test - Duration to entering value,95826,NA,NA,https://atlas.ctglab.nl/ukb2_sumstats/f.20230.0.0_res.EUR.sumstats.MACfilt.txt.gz,GWASAtlas,2,3,16,4,13,7,NA,8,12,NA,NA,NA,14,0.4724258826341021,beta,1.0095834299460664,0.004144575081831452,0.02919152315531718,0.005355835370551935,7007.668317477415,9356415,1075351,1063258,1003970,21,0.024915572915212486,0.0040688137064021105,1.0051810853556713,0.007554319492493718,0.027725262425885015,0.005465813144700539,Completed
NA,GA3434,31427789,2019,NA,NA,Numeric memory test - Maximum digits remembered correctly,Numeric memory test - Maximum digits remembered correctly,89799,NA,NA,https://atlas.ctglab.nl/ukb2_sumstats/f.20240.0.0_res.EUR.sumstats.MACfilt.txt.gz,GWASAtlas,2,3,16,4,13,7,NA,8,12,NA,NA,NA,14,0.512507583136539,beta,1.0220984681456629,0.005093454381733806,0.12010303561524147,0.008734874038262692,1.4459195124845479,9309858,1075350,1063286,1003985,30,0.11247528648511851,0.009085991554004427,1.0205734416108143,0.01091253907191772,0.10982271808643447,0.008756802765389331,Completed
NA,GA3436,31427789,2019,NA,NA,Weight,Weight,385473,NA,NA,https://atlas.ctglab.nl/ukb2_sumstats/f.21002.0.0_res.EUR.sumstats.MACfilt.txt.gz,GWASAtlas,2,3,16,4,13,7,NA,8,12,NA,NA,NA,14,0.8468210475923252,beta,1.2921141170545654,0.011017409393643388,0.2812425712384546,0.00935464514258077,13.948463165949818,10599054,1075357,1063206,1003943,30,0.30680984939275924,0.03511701608932746,1.3868673167971541,0.03921408223289524,0.2269262680541619,0.007673078636820559,Completed
NA,GA3437,31427789,2019,NA,NA,Doctor diagnosed hayfever or allergic rhinitis,Doctor diagnosed hayfever or allergic rhinitis,97640,22207,75433,https://atlas.ctglab.nl/ukb2_sumstats/f.22126.0.0_logistic.EUR.sumstats.MACfilt.txt.gz,GWASAtlas,2,3,16,4,13,NA,7,8,12,NA,NA,NA,14,0.4932290919484989,log_or,1.0221293933422173,0.004885154983237561,0.11103477706211029,0.012146003354654947,2,9368598,1075352,1063057,1003757,30,0.1029008647305374,0.002555272008316962,1.0141603166702513,0.010517692968250949,0.11355633149729016,0.01397223447097552,Completed
NA,GA3438,31427789,2019,NA,NA,Doctor diagnosed asthma,Asthma,97640,12362,85278,https://atlas.ctglab.nl/ukb2_sumstats/f.22127.0.0_logistic.EUR.sumstats.MACfilt.txt.gz,GWASAtlas,2,3,16,4,13,NA,7,8,12,NA,NA,NA,14,0.48021258258913874,log_or,1.0157667199348486,0.004636677896520267,0.12542968712332253,0.01867345413240813,2,9368597,1075352,1062730,1003459,30,0.1153128253823871,0.0013655708843690437,0.9962607032090164,0.009829961256408079,0.16268184408739816,0.020945604477352234,Completed
NA,GA3439,31427789,2019,NA,NA,Tobacco smoking,Tobacco smoking,97172,NA,NA,https://atlas.ctglab.nl/ukb2_sumstats/f.22506.0.0_res.EUR.sumstats.MACfilt.txt.gz,GWASAtlas,2,3,16,4,13,7,NA,8,12,NA,NA,NA,14,0.4970418143322569,beta,1.023721107428574,0.004627255437222943,0.0750348474297589,0.007026669577124574,0.6346679662955844,9365168,1075352,1063244,1003976,30,0.07737160946769081,0.007076499381943808,1.0387806701754463,0.008266887797950205,0.061317720418875,0.007347460018359733,Completed
NA,GA3440,31427789,2019,NA,NA,Impedance measures - Weight,Impedance measures - Weight,379840,NA,NA,https://atlas.ctglab.nl/ukb2_sumstats/f.23098.0.0_res.EUR.sumstats.MACfilt.txt.gz,GWASAtlas,2,3,16,4,13,7,NA,8,12,NA,NA,NA,14,0.8427688722877374,beta,1.2897290473882972,0.010724692503494756,0.28082567901610267,0.009363756706667503,13.904018847809825,10589580,1075357,1063209,1003946,30,0.30690859913434576,0.03473991334992267,1.3798287702780032,0.038645714375926565,0.2270322858837544,0.00770124735246199,Completed
NA,GA3441,31427789,2019,NA,NA,Impedance measures - Body fat percentage,Impedance measures - Body fat percentage,379615,NA,NA,https://atlas.ctglab.nl/ukb2_sumstats/f.23099.0.0_res.EUR.sumstats.MACfilt.txt.gz,GWASAtlas,2,3,16,4,13,7,NA,8,12,NA,NA,NA,14,0.7850622876107224,beta,1.2451686444238448,0.009855391918624203,0.24060074210217242,0.0070708795481760605,6.21104705141256,10588653,1075357,1063212,1003948,30,0.2570023952921281,0.034601430638189414,1.278846406016939,0.035866517178450866,0.20207240226725862,0.006882179721483569,Completed
NA,GA3442,31427789,2019,NA,NA,Impedance measures - Whole body fat mass,Impedance measures - Whole body fat mass,379203,NA,NA,https://atlas.ctglab.nl/ukb2_sumstats/f.23100.0.0_res.EUR.sumstats.MACfilt.txt.gz,GWASAtlas,2,3,16,4,13,7,NA,8,12,NA,NA,NA,14,0.8031015218257862,beta,1.2431887774246888,0.00975740352376485,0.24807028383052301,0.007792469744178068,9.078747460628668,10579925,1075357,1063214,1003950,30,0.26340665655046863,0.03390176893889494,1.3054438911630333,0.03753265007006195,0.2029657738903944,0.007166472774789476,Completed
NA,GA3443,31427789,2019,NA,NA,Impedance measures - Whole body fat-free mass,Impedance measures - Whole body fat-free mass,379804,NA,NA,https://atlas.ctglab.nl/ukb2_sumstats/f.23101.0.0_res.EUR.sumstats.MACfilt.txt.gz,GWASAtlas,2,3,16,4,13,7,NA,8,12,NA,NA,NA,14,0.867949703233649,beta,1.371595040231212,0.01379303433732543,0.32099458505345924,0.012136748954092355,6.19632225257034,10589580,1075357,1063213,1003953,30,0.36661696032527924,0.03158999145976692,1.49522419302668,0.043109054922678115,0.25829903222510026,0.009806743990600195,Completed
NA,GA3444,31427789,2019,NA,NA,Impedance measures - Whole body water mass,Impedance measures - Whole body water mass,379835,NA,NA,https://atlas.ctglab.nl/ukb2_sumstats/f.23102.0.0_res.EUR.sumstats.MACfilt.txt.gz,GWASAtlas,2,3,16,4,13,7,NA,8,12,NA,NA,NA,14,0.8666766698555834,beta,1.3698407318688666,0.013761292977257573,0.3201928381828533,0.012071147884891541,4.562913270238052,10589580,1075357,1063220,1003960,30,0.36532591315560115,0.031639339042423234,1.4992575214592256,0.044592675110138036,0.2566907145511175,0.009831548699683125,Completed
NA,GA3445,31427789,2019,NA,NA,Impedance measures - Body Mass Index (BMI),Impedance measures - Body mass index (BMI),379831,NA,NA,https://atlas.ctglab.nl/ukb2_sumstats/f.23104.0.0_res.EUR.sumstats.MACfilt.txt.gz,GWASAtlas,2,3,16,4,13,7,NA,8,12,NA,NA,NA,14,0.7653409877801671,beta,1.1900440174168765,0.009362342865728138,0.24941368827449886,0.00809515595179247,4.650448029190245,10589580,1075357,1063222,1003960,30,0.24963962497946135,0.029029606519022866,1.2026620717620315,0.037811599286947176,0.2135529263756286,0.007688241440379559,Completed
NA,GA3446,31427789,2019,NA,NA,Impedance measures - Basal metabolic rate,Impedance measures - Basal metabolic rate,379821,NA,NA,https://atlas.ctglab.nl/ukb2_sumstats/f.23105.0.0_res.EUR.sumstats.MACfilt.txt.gz,GWASAtlas,2,3,16,4,13,7,NA,8,12,NA,NA,NA,14,0.8565556532678162,beta,1.342407724542522,0.012721850330002058,0.3062224860823328,0.011217811565221893,830.2985572808442,10589580,1075357,1063209,1003947,30,0.3451605778119796,0.031969417913704556,1.4685887856850024,0.04539567777364102,0.24463110231801505,0.009323432251425772,Completed
NA,GA3447,31427789,2019,NA,NA,Impedance measures - Impedance of whole body,Impedance measures - Impedance of whole body,379792,NA,NA,https://atlas.ctglab.nl/ukb2_sumstats/f.23106.0.0_res.EUR.sumstats.MACfilt.txt.gz,GWASAtlas,2,3,16,4,13,7,NA,8,12,NA,NA,NA,14,0.7477123091821749,beta,1.2138148427361048,0.011022232861846698,0.26702446573861827,0.0092411262269394,65.81385049096019,10589580,1075357,1063215,1003952,30,0.2735820204451587,0.025969827009793764,1.2201229778428366,0.03894123486160696,0.232876577291602,0.008206077027547448,Completed
NA,GA3448,31427789,2019,NA,NA,Impedance measures - Impedance of leg (right),Impedance measures - Impedance of leg (right),379813,NA,NA,https://atlas.ctglab.nl/ukb2_sumstats/f.23107.0.0_res.EUR.sumstats.MACfilt.txt.gz,GWASAtlas,2,3,16,4,13,7,NA,8,12,NA,NA,NA,14,0.7218440403572102,beta,1.2050016319511112,0.010696770739572413,0.24849079143812589,0.009066615321045845,31.90147308946666,10589580,1075357,1063204,1003941,30,0.25608171777894273,0.024320064256472294,1.2331718247470433,0.04123178276325174,0.21320357707006737,0.008003973145548637,Completed
NA,GA3449,31427789,2019,NA,NA,Impedance measures - Impedance of leg (left),Impedance measures - Impedance of leg (left),379807,NA,NA,https://atlas.ctglab.nl/ukb2_sumstats/f.23108.0.0_res.EUR.sumstats.MACfilt.txt.gz,GWASAtlas,2,3,16,4,13,7,NA,8,12,NA,NA,NA,14,0.7285297841064052,beta,1.2033309886885257,0.010530197182946786,0.2509059658027418,0.009025344211301932,31.854096335222184,10589580,1075357,1063212,1003950,30,0.2574206719231945,0.024618864791101376,1.2346846033641161,0.04198420694957648,0.2146556435757859,0.008250058397984721,Completed
NA,GA3450,31427789,2019,NA,NA,Impedance measures - Impedance of arm (right),Impedance measures - Impedance of arm (right),379786,NA,NA,https://atlas.ctglab.nl/ukb2_sumstats/f.23109.0.0_res.EUR.sumstats.MACfilt.txt.gz,GWASAtlas,2,3,16,4,13,7,NA,8,12,NA,NA,NA,14,0.7154340277777778,beta,1.181599954838815,0.01004566374564528,0.23193807939888308,0.007974864248056369,37.6314960908484,10589580,1075357,1063203,1003943,30,0.23480171195197724,0.023960678941212368,1.1788411563755379,0.03627391424039523,0.2036090651541035,0.007145101173257301,Completed
NA,GA3451,31427789,2019,NA,NA,Impedance measures - Impedance of arm (left),Impedance measures - Impedance of arm (left),379803,NA,NA,https://atlas.ctglab.nl/ukb2_sumstats/f.23110.0.0_res.EUR.sumstats.MACfilt.txt.gz,GWASAtlas,2,3,16,4,13,7,NA,8,12,NA,NA,NA,14,0.7242690332589246,beta,1.1875956213189311,0.010006543974430156,0.23863648453277658,0.008183377836058377,38.52348951310145,10589580,1075357,1063220,1003956,30,0.24209641494697764,0.02460011244638805,1.1936367759701516,0.03479522840131346,0.20745817000489133,0.007230737501512366,Completed
NA,GA3452,31427789,2019,NA,NA,Impedance measures - Leg fat percentage (right),Impedance measures - Leg fat percentage (right),379806,NA,NA,https://atlas.ctglab.nl/ukb2_sumstats/f.23111.0.0_res.EUR.sumstats.MACfilt.txt.gz,GWASAtlas,2,3,16,4,13,7,NA,8,12,NA,NA,NA,14,0.7794905298445772,beta,1.2333073613017245,0.009138564727235158,0.23813414127801225,0.006578892575175713,5.391420012945752,10589580,1075357,1063222,1003960,30,0.25062562205218264,0.03441248763335414,1.2499116199915778,0.03385549634195184,0.2026854568355173,0.006622815661146594,Completed
NA,GA3453,31427789,2019,NA,NA,Impedance measures - Leg fat mass (right),Impedance measures - Leg fat mass (right),379802,NA,NA,https://atlas.ctglab.nl/ukb2_sumstats/f.23112.0.0_res.EUR.sumstats.MACfilt.txt.gz,GWASAtlas,2,3,16,4,13,7,NA,8,12,NA,NA,NA,14,0.7701701072639934,beta,1.2083162081455967,0.008916081316856396,0.2268019536591747,0.007167224013140813,1.5391078633956115,10589580,1075357,1063212,1003951,30,0.23507269763531374,0.031227103023236988,1.2521571507640448,0.03522835878985457,0.18755760215409867,0.006957333419160828,Completed
NA,GA3454,31427789,2019,NA,NA,Impedance measures - Leg fat-free mass (right),Impedance measures - Leg fat-free mass (right),379793,NA,NA,https://atlas.ctglab.nl/ukb2_sumstats/f.23113.0.0_res.EUR.sumstats.MACfilt.txt.gz,GWASAtlas,2,3,16,4,13,7,NA,8,12,NA,NA,NA,14,0.82274364918994,beta,1.3023000665330426,0.011970547579574213,0.2831068963428297,0.01052121094278458,1.196100293689218,10589580,1075357,1063207,1003945,30,0.3130484324627041,0.029636673977281414,1.4073577128412356,0.0450586351170623,0.22818154079566183,0.008815422958498055,Completed
NA,GA3455,31427789,2019,NA,NA,Impedance measures - Leg predicted mass (right),Impedance measures - Leg predicted mass (right),379793,NA,NA,https://atlas.ctglab.nl/ukb2_sumstats/f.23114.0.0_res.EUR.sumstats.MACfilt.txt.gz,GWASAtlas,2,3,16,4,13,7,NA,8,12,NA,NA,NA,14,0.8227586168626911,beta,1.30239613467387,0.011972947619225358,0.28318776474499274,0.010520621689760099,1.1216144353451587,10589580,1075357,1063214,1003953,30,0.3131617300937304,0.02962895325387683,1.4077594468504955,0.04499257654580086,0.22820299572470581,0.008804104371009615,Completed
